attendance_id,student_id,course_id,class_date,status
3880,78,10,2025-03-28,Absent
3881,78,2,2025-01-24,Present
3882,78,2,2025-02-07,Present
3883,78,2,2025-02-26,Present
3884,78,2,2025-03-22,Absent
3885,78,2,2025-01-29,Present
3886,78,2,2025-02-20,Absent
3887,78,2,2025-01-09,Present
3888,78,2,2025-01-14,Absent
3889,78,2,2025-01-28,Absent
3890,78,2,2025-02-03,Present
3891,78,4,2025-03-05,Absent
3892,78,4,2025-01-21,Absent
3893,78,4,2025-02-01,Present
3894,78,4,2025-02-10,Absent
3895,78,4,2025-03-08,Absent
3896,78,4,2025-03-24,Absent
3897,78,4,2025-02-07,Absent
3898,78,4,2025-01-29,Present
3899,78,4,2025-01-04,Absent
3900,78,4,2025-03-11,Absent
3901,79,8,2025-03-12,Absent
3902,79,8,2025-01-13,Absent
3903,79,8,2025-01-27,Absent
3904,79,8,2025-02-07,Present
3905,79,8,2025-01-18,Present
3906,79,8,2025-01-27,Absent
3907,79,8,2025-02-04,Absent
3908,79,8,2025-01-02,Absent
3909,79,8,2025-03-19,Absent
3910,79,8,2025-03-04,Present
3911,79,7,2025-01-01,Absent
3912,79,7,2025-02-25,Absent
3913,79,7,2025-01-08,Present
3914,79,7,2025-02-20,Present
3915,79,7,2025-01-29,Present
3916,79,7,2025-03-02,Present
3917,79,7,2025-02-16,Absent
3918,79,7,2025-03-24,Absent
3919,79,7,2025-01-24,Absent
3920,79,7,2025-01-23,Present
3921,79,2,2025-01-22,Absent
3922,79,2,2025-02-20,Present
3923,79,2,2025-01-28,Present
3924,79,2,2025-01-07,Absent
3925,79,2,2025-01-22,Absent
3926,79,2,2025-03-17,Absent
3927,79,2,2025-01-18,Present
3928,79,2,2025-02-21,Absent
3929,79,2,2025-03-24,Present
3930,79,2,2025-03-08,Present
3931,79,4,2025-02-06,Present
3932,79,4,2025-01-19,Absent
3933,79,4,2025-02-14,Absent
3934,79,4,2025-02-08,Absent
3935,79,4,2025-02-04,Present
3936,79,4,2025-02-08,Absent
3937,79,4,2025-02-17,Absent
3938,79,4,2025-03-27,Absent
3939,79,4,2025-02-10,Absent
3940,79,4,2025-01-11,Present
3941,79,9,2025-03-11,Present
3942,79,9,2025-02-21,Present
3943,79,9,2025-01-02,Present
3944,79,9,2025-02-26,Absent
3945,79,9,2025-01-12,Absent
3946,79,9,2025-02-08,Absent
3947,79,9,2025-03-07,Present
3948,79,9,2025-01-14,Absent
3949,79,9,2025-01-26,Absent
3950,79,9,2025-02-12,Present
3951,80,10,2025-02-17,Absent
3952,80,10,2025-03-17,Present
3953,80,10,2025-03-23,Present
3954,80,10,2025-02-19,Present
3955,80,10,2025-03-19,Absent
3956,80,10,2025-03-21,Absent
3957,80,10,2025-02-01,Present
3958,80,10,2025-02-09,Absent
3959,80,10,2025-02-24,Absent
3960,80,10,2025-03-24,Absent
3961,80,5,2025-02-20,Absent
3962,80,5,2025-03-03,Absent
3963,80,5,2025-03-30,Present
3964,80,5,2025-01-03,Absent
3965,80,5,2025-02-11,Present
3966,80,5,2025-03-28,Absent
3967,80,5,2025-03-19,Present
3968,80,5,2025-02-12,Present
3969,80,5,2025-02-11,Present
3970,80,5,2025-03-25,Absent
3971,80,2,2025-02-24,Absent
3972,80,2,2025-02-14,Present
3973,80,2,2025-01-24,Absent
3974,80,2,2025-01-23,Present
3975,80,2,2025-03-11,Present
3976,80,2,2025-01-27,Absent
3977,80,2,2025-03-12,Absent
3978,80,2,2025-03-07,Absent
3979,80,2,2025-02-26,Absent
3980,80,2,2025-02-20,Present
3981,80,9,2025-02-07,Absent
3982,80,9,2025-03-21,Absent
3983,80,9,2025-02-22,Present
3984,80,9,2025-02-13,Present
3985,80,9,2025-02-07,Present
3986,80,9,2025-01-06,Present
3987,80,9,2025-03-19,Present
3988,80,9,2025-01-16,Absent
3989,80,9,2025-03-09,Absent
3990,80,9,2025-01-25,Absent
3991,80,4,2025-02-09,Absent
3992,80,4,2025-03-06,Absent
3993,80,4,2025-02-07,Present
3994,80,4,2025-01-23,Absent
3995,80,4,2025-02-18,Present
3996,80,4,2025-01-03,Present
3997,80,4,2025-02-07,Present
3998,80,4,2025-02-10,Absent
3999,80,4,2025-01-26,Absent
4000,80,4,2025-02-08,Absent
4001,81,1,2025-01-11,Absent
4002,81,1,2025-01-24,Absent
4003,81,1,2025-01-14,Present
4004,81,1,2025-03-17,Present
4005,81,1,2025-03-05,Present
4006,81,1,2025-02-16,Present
4007,81,1,2025-01-05,Present
4008,81,1,2025-02-13,Present
4009,81,1,2025-01-28,Present
4010,81,1,2025-01-25,Absent
4011,81,3,2025-01-08,Absent
4012,81,3,2025-02-01,Present
4013,81,3,2025-02-08,Present
4014,81,3,2025-02-16,Present
4015,81,3,2025-02-17,Present
4016,81,3,2025-03-14,Absent
4017,81,3,2025-03-08,Absent
4018,81,3,2025-02-26,Absent
4019,81,3,2025-03-16,Absent
4020,81,3,2025-03-16,Present
4021,81,2,2025-01-07,Absent
4022,81,2,2025-02-26,Absent
4023,81,2,2025-01-23,Present
4024,81,2,2025-03-11,Absent
4025,81,2,2025-02-04,Present
4026,81,2,2025-01-19,Present
4027,81,2,2025-02-13,Present
4028,81,2,2025-03-21,Present
4029,81,2,2025-01-11,Present
4030,81,2,2025-02-23,Present
4031,81,7,2025-03-15,Absent
4032,81,7,2025-03-02,Present
4033,81,7,2025-03-30,Present
4034,81,7,2025-03-14,Present
4035,81,7,2025-01-10,Present
4036,81,7,2025-03-18,Absent
4037,81,7,2025-03-15,Present
4038,81,7,2025-01-17,Present
4039,81,7,2025-01-21,Present
4040,81,7,2025-03-16,Absent
4041,81,6,2025-03-13,Absent
4042,81,6,2025-01-21,Present
4043,81,6,2025-02-21,Present
4044,81,6,2025-03-06,Present
4045,81,6,2025-01-23,Present
4046,81,6,2025-01-22,Present
4047,81,6,2025-01-04,Absent
4048,81,6,2025-03-14,Present
4049,81,6,2025-03-05,Absent
4050,81,6,2025-01-07,Present
4051,82,7,2025-01-17,Present
4052,82,7,2025-03-13,Absent
4053,82,7,2025-01-26,Present
4054,82,7,2025-01-23,Present
4055,82,7,2025-02-18,Present
4056,82,7,2025-01-22,Present
4057,82,7,2025-01-12,Present
4058,82,7,2025-03-21,Present
4059,82,7,2025-01-21,Absent
4060,82,7,2025-02-20,Present
4061,82,5,2025-01-22,Present
4062,82,5,2025-03-23,Present
4063,82,5,2025-01-17,Absent
4064,82,5,2025-03-07,Absent
4065,82,5,2025-01-04,Absent
4066,82,5,2025-03-14,Present
4067,82,5,2025-02-12,Present
4068,82,5,2025-01-19,Present
4069,82,5,2025-03-16,Present
4070,82,5,2025-02-04,Present
4071,82,6,2025-02-24,Present
4072,82,6,2025-03-07,Present
4073,82,6,2025-03-15,Absent
4074,82,6,2025-01-02,Present
4075,82,6,2025-02-17,Present
4076,82,6,2025-02-24,Present
4077,82,6,2025-01-04,Present
4078,82,6,2025-01-21,Absent
4079,82,6,2025-03-14,Absent
4080,82,6,2025-01-16,Present
4081,82,9,2025-03-07,Absent
4082,82,9,2025-01-10,Present
4083,82,9,2025-02-17,Present
4084,82,9,2025-01-17,Absent
4085,82,9,2025-03-10,Absent
4086,82,9,2025-01-12,Absent
4087,82,9,2025-01-25,Present
4088,82,9,2025-01-09,Present
4089,82,9,2025-03-17,Absent
4090,82,9,2025-01-23,Present
4091,82,4,2025-03-18,Absent
4092,82,4,2025-03-10,Present
4093,82,4,2025-02-01,Absent
4094,82,4,2025-03-27,Present
4095,82,4,2025-01-01,Present
4096,82,4,2025-01-01,Absent
4097,82,4,2025-02-10,Absent
4098,82,4,2025-03-24,Absent
4099,82,4,2025-03-04,Present
4100,82,4,2025-02-21,Present
4101,83,1,2025-02-27,Absent
4102,83,1,2025-02-21,Absent
4103,83,1,2025-03-22,Present
4104,83,1,2025-02-09,Absent
4105,83,1,2025-01-19,Absent
4106,83,1,2025-01-19,Absent
4107,83,1,2025-02-12,Absent
4108,83,1,2025-01-09,Absent
4109,83,1,2025-01-14,Present
4110,83,1,2025-01-10,Absent
4111,83,5,2025-02-11,Absent
4112,83,5,2025-03-18,Absent
4113,83,5,2025-03-29,Present
4114,83,5,2025-02-12,Present
4115,83,5,2025-01-22,Absent
4116,83,5,2025-01-09,Absent
4117,83,5,2025-03-07,Present
4118,83,5,2025-02-10,Present
4119,83,5,2025-01-14,Absent
4120,83,5,2025-02-23,Present
4121,83,6,2025-02-05,Absent
4122,83,6,2025-02-17,Absent
4123,83,6,2025-01-31,Present
4124,83,6,2025-03-03,Present
4125,83,6,2025-02-01,Present
4126,83,6,2025-02-21,Absent
4127,83,6,2025-02-06,Absent
4128,83,6,2025-02-01,Present
4129,83,6,2025-02-10,Present
4130,83,6,2025-01-21,Present
4131,83,3,2025-03-26,Absent
4132,83,3,2025-03-08,Present
4133,83,3,2025-01-14,Absent
4134,83,3,2025-02-05,Present
4135,83,3,2025-02-11,Absent
4136,83,3,2025-02-17,Present
4137,83,3,2025-02-02,Present
4138,83,3,2025-01-30,Absent
4139,83,3,2025-03-02,Absent
4140,83,3,2025-03-11,Absent
4141,83,8,2025-01-28,Absent
4142,83,8,2025-01-27,Absent
4143,83,8,2025-02-23,Absent
4144,83,8,2025-03-24,Absent
4145,83,8,2025-02-01,Absent
4146,83,8,2025-03-20,Absent
4147,83,8,2025-03-10,Absent
4148,83,8,2025-01-01,Present
4149,83,8,2025-01-11,Absent
4150,83,8,2025-02-23,Present
4151,84,10,2025-01-26,Present
4152,84,10,2025-02-27,Absent
4153,84,10,2025-03-20,Absent
4154,84,10,2025-01-22,Absent
4155,84,10,2025-01-08,Present
4156,84,10,2025-01-11,Present
4157,84,10,2025-01-24,Present
4158,84,10,2025-02-25,Present
4159,84,10,2025-03-30,Present
4160,84,10,2025-01-21,Present
4161,84,4,2025-03-04,Absent
4162,84,4,2025-03-07,Present
4163,84,4,2025-03-22,Present
4164,84,4,2025-02-15,Absent
4165,84,4,2025-01-02,Absent
4166,84,4,2025-03-02,Present
4167,84,4,2025-03-21,Absent
4168,84,4,2025-01-27,Present
4169,84,4,2025-03-09,Present
4170,84,4,2025-02-06,Absent
4171,84,7,2025-01-18,Absent
4172,84,7,2025-02-03,Present
4173,84,7,2025-03-24,Absent
4174,84,7,2025-03-17,Absent
4175,84,7,2025-03-16,Absent
4176,84,7,2025-03-04,Absent
4177,84,7,2025-01-07,Absent
4178,84,7,2025-03-21,Present
4179,84,7,2025-01-18,Present
4180,84,7,2025-01-05,Absent
4181,84,9,2025-02-09,Present
4182,84,9,2025-03-20,Absent
4183,84,9,2025-02-27,Absent
4184,84,9,2025-03-03,Absent
4185,84,9,2025-03-03,Absent
4186,84,9,2025-01-25,Absent
4187,84,9,2025-01-06,Absent
4188,84,9,2025-01-04,Present
4189,84,9,2025-02-27,Present
4190,84,9,2025-03-20,Present
4191,84,1,2025-03-29,Absent
4192,84,1,2025-01-14,Present
4193,84,1,2025-03-10,Absent
4194,84,1,2025-02-23,Absent
4195,84,1,2025-01-09,Present
4196,84,1,2025-03-16,Absent
4197,84,1,2025-01-09,Absent
4198,84,1,2025-03-22,Absent
4199,84,1,2025-02-22,Present
4200,84,1,2025-03-17,Absent
4201,85,5,2025-03-06,Absent
4202,85,5,2025-02-19,Absent
4203,85,5,2025-02-25,Present
4204,85,5,2025-01-29,Present
4205,85,5,2025-01-20,Absent
4206,85,5,2025-03-19,Absent
4207,85,5,2025-01-04,Absent
4208,85,5,2025-01-17,Absent
4209,85,5,2025-03-21,Absent
4210,85,5,2025-02-10,Absent
4211,85,9,2025-02-19,Absent
4212,85,9,2025-02-11,Present
4213,85,9,2025-03-19,Present
4214,85,9,2025-02-10,Present
4215,85,9,2025-02-21,Present
4216,85,9,2025-02-23,Absent
4217,85,9,2025-02-04,Absent
4218,85,9,2025-03-21,Present
4219,85,9,2025-02-09,Absent
4220,85,9,2025-03-17,Absent
4221,85,1,2025-01-09,Present
4222,85,1,2025-02-27,Absent
4223,85,1,2025-01-18,Absent
4224,85,1,2025-02-27,Absent
4225,85,1,2025-02-19,Absent
4226,85,1,2025-01-23,Absent
4227,85,1,2025-02-09,Present
4228,85,1,2025-02-25,Present
4229,85,1,2025-02-06,Present
4230,85,1,2025-02-22,Present
4231,85,3,2025-01-15,Absent
4232,85,3,2025-02-05,Present
4233,85,3,2025-03-08,Present
4234,85,3,2025-02-03,Absent
4235,85,3,2025-03-08,Present
4236,85,3,2025-03-22,Absent
4237,85,3,2025-02-15,Present
4238,85,3,2025-02-12,Present
4239,85,3,2025-02-23,Absent
4240,85,3,2025-03-22,Present
4241,85,8,2025-02-23,Absent
4242,85,8,2025-01-30,Absent
4243,85,8,2025-03-25,Absent
4244,85,8,2025-03-15,Absent
4245,85,8,2025-02-10,Present
4246,85,8,2025-03-18,Absent
4247,85,8,2025-02-09,Present
4248,85,8,2025-03-02,Absent
4249,85,8,2025-01-17,Absent
4250,85,8,2025-02-11,Absent
4251,86,1,2025-02-16,Absent
4252,86,1,2025-01-14,Present
4253,86,1,2025-01-15,Absent
4254,86,1,2025-03-06,Present
4255,86,1,2025-02-24,Present
4256,86,1,2025-03-30,Absent
4257,86,1,2025-01-05,Absent
4258,86,1,2025-03-28,Absent
4259,86,1,2025-03-26,Present
4260,86,1,2025-02-17,Absent
4261,86,7,2025-02-07,Absent
4262,86,7,2025-02-12,Absent
4263,86,7,2025-03-18,Present
4264,86,7,2025-02-07,Absent
4265,86,7,2025-01-11,Present
4266,86,7,2025-01-25,Present
4267,86,7,2025-01-28,Absent
4268,86,7,2025-01-23,Absent
4269,86,7,2025-01-16,Present
4270,86,7,2025-01-02,Absent
4271,86,2,2025-01-21,Absent
4272,86,2,2025-02-28,Present
4273,86,2,2025-03-02,Present
4274,86,2,2025-01-20,Present
4275,86,2,2025-02-11,Absent
4276,86,2,2025-02-10,Absent
4277,86,2,2025-01-17,Present
4278,86,2,2025-01-11,Absent
4279,86,2,2025-03-21,Absent
4280,86,2,2025-02-23,Present
4281,86,3,2025-02-19,Absent
4282,86,3,2025-03-26,Present
4283,86,3,2025-01-04,Absent
4284,86,3,2025-01-07,Absent
4285,86,3,2025-01-06,Absent
4286,86,3,2025-02-05,Absent
4287,86,3,2025-02-10,Present
4288,86,3,2025-03-01,Absent
4289,86,3,2025-03-13,Absent
4290,86,3,2025-03-16,Absent
4291,86,5,2025-01-24,Absent
4292,86,5,2025-02-01,Present
4293,86,5,2025-01-08,Present
4294,86,5,2025-02-20,Present
4295,86,5,2025-01-27,Absent
4296,86,5,2025-01-03,Present
4297,86,5,2025-02-27,Absent
4298,86,5,2025-01-27,Absent
4299,86,5,2025-01-31,Absent
4300,86,5,2025-03-03,Present
4301,87,10,2025-01-03,Present
4302,87,10,2025-03-05,Absent
4303,87,10,2025-01-09,Absent
4304,87,10,2025-02-09,Present
4305,87,10,2025-01-04,Present
4306,87,10,2025-03-14,Present
4307,87,10,2025-02-27,Absent
4308,87,10,2025-02-28,Absent
4309,87,10,2025-02-28,Absent
4310,87,10,2025-01-05,Absent
4311,87,8,2025-03-26,Present
4312,87,8,2025-02-23,Present
4313,87,8,2025-02-12,Absent
4314,87,8,2025-03-25,Absent
4315,87,8,2025-01-04,Absent
4316,87,8,2025-03-18,Present
4317,87,8,2025-01-01,Absent
4318,87,8,2025-03-25,Present
4319,87,8,2025-02-08,Absent
4320,87,8,2025-01-23,Present
4321,87,5,2025-01-04,Present
4322,87,5,2025-02-17,Present
4323,87,5,2025-01-10,Present
4324,87,5,2025-01-04,Present
4325,87,5,2025-02-28,Present
4326,87,5,2025-03-01,Absent
4327,87,5,2025-03-05,Absent
4328,87,5,2025-01-19,Absent
4329,87,5,2025-02-28,Absent
4330,87,5,2025-01-23,Absent
4331,87,3,2025-02-17,Present
4332,87,3,2025-01-13,Present
4333,87,3,2025-03-30,Present
4334,87,3,2025-01-19,Absent
4335,87,3,2025-01-02,Present
4336,87,3,2025-02-01,Present
4337,87,3,2025-03-19,Absent
4338,87,3,2025-03-21,Absent
4339,87,3,2025-03-16,Present
4340,87,3,2025-01-20,Present
4341,87,1,2025-03-16,Absent
4342,87,1,2025-02-23,Present
4343,87,1,2025-01-21,Present
4344,87,1,2025-02-22,Present
4345,87,1,2025-03-11,Absent
4346,87,1,2025-02-24,Absent
4347,87,1,2025-03-17,Present
4348,87,1,2025-01-26,Absent
4349,87,1,2025-01-29,Absent
4350,87,1,2025-03-30,Present
4351,88,10,2025-02-25,Absent
4352,88,10,2025-02-08,Present
4353,88,10,2025-01-20,Present
4354,88,10,2025-02-14,Present
4355,88,10,2025-03-13,Present
4356,88,10,2025-01-25,Absent
4357,88,10,2025-01-03,Absent
4358,88,10,2025-03-23,Present
4359,88,10,2025-01-08,Present
4360,88,10,2025-02-02,Present
4361,88,9,2025-01-06,Absent
4362,88,9,2025-01-04,Absent
4363,88,9,2025-02-20,Absent
4364,88,9,2025-02-09,Present
4365,88,9,2025-02-11,Absent
4366,88,9,2025-02-06,Present
4367,88,9,2025-03-24,Present
4368,88,9,2025-01-06,Present
4369,88,9,2025-03-06,Present
4370,88,9,2025-03-29,Present
4371,88,6,2025-03-02,Absent
4372,88,6,2025-02-28,Absent
4373,88,6,2025-03-10,Absent
4374,88,6,2025-01-13,Absent
4375,88,6,2025-03-24,Present
4376,88,6,2025-01-02,Absent
4377,88,6,2025-03-20,Absent
4378,88,6,2025-01-24,Present
4379,88,6,2025-02-18,Absent
4380,88,6,2025-03-24,Absent
4381,88,7,2025-03-20,Absent
4382,88,7,2025-01-03,Present
4383,88,7,2025-03-05,Absent
4384,88,7,2025-01-27,Present
4385,88,7,2025-02-21,Absent
4386,88,7,2025-01-22,Absent
4387,88,7,2025-03-13,Absent
4388,88,7,2025-03-03,Absent
4389,88,7,2025-01-09,Present
4390,88,7,2025-01-28,Present
4391,88,4,2025-01-01,Present
4392,88,4,2025-02-01,Present
4393,88,4,2025-02-15,Absent
4394,88,4,2025-03-27,Absent
4395,88,4,2025-03-08,Absent
4396,88,4,2025-03-17,Absent
4397,88,4,2025-03-07,Present
4398,88,4,2025-01-26,Present
4399,88,4,2025-02-06,Absent
4400,88,4,2025-03-18,Absent
4401,89,9,2025-02-27,Present
4402,89,9,2025-01-02,Absent
4403,89,9,2025-03-09,Absent
4404,89,9,2025-03-11,Absent
4405,89,9,2025-03-04,Present
4406,89,9,2025-01-14,Present
4407,89,9,2025-01-12,Absent
4408,89,9,2025-02-07,Present
4409,89,9,2025-02-04,Present
4410,89,9,2025-03-22,Absent
4411,89,1,2025-03-11,Absent
4412,89,1,2025-02-18,Absent
4413,89,1,2025-02-05,Present
4414,89,1,2025-01-28,Absent
4415,89,1,2025-01-19,Present
4416,89,1,2025-02-22,Absent
4417,89,1,2025-01-21,Absent
4418,89,1,2025-03-25,Absent
4419,89,1,2025-02-15,Absent
4420,89,1,2025-01-20,Absent
4421,89,4,2025-02-08,Present
4422,89,4,2025-03-12,Present
4423,89,4,2025-02-14,Absent
4424,89,4,2025-02-10,Present
4425,89,4,2025-02-10,Absent
4426,89,4,2025-03-01,Absent
4427,89,4,2025-01-13,Absent
4428,89,4,2025-02-05,Absent
4429,89,4,2025-01-22,Present
4430,89,4,2025-02-19,Present
4431,89,7,2025-03-14,Present
4432,89,7,2025-02-07,Absent
4433,89,7,2025-02-19,Present
4434,89,7,2025-01-09,Present
4435,89,7,2025-03-01,Absent
4436,89,7,2025-02-24,Present
4437,89,7,2025-03-02,Absent
4438,89,7,2025-02-04,Absent
4439,89,7,2025-03-06,Present
4440,89,7,2025-03-06,Present
4441,89,5,2025-03-29,Present
4442,89,5,2025-02-19,Present
4443,89,5,2025-01-16,Present
4444,89,5,2025-03-15,Absent
4445,89,5,2025-02-21,Absent
4446,89,5,2025-02-03,Absent
4447,89,5,2025-01-15,Absent
4448,89,5,2025-03-05,Present
4449,89,5,2025-02-17,Absent
4450,89,5,2025-01-15,Present
4451,90,6,2025-03-13,Absent
4452,90,6,2025-03-23,Absent
4453,90,6,2025-02-20,Present
4454,90,6,2025-01-23,Present
4455,90,6,2025-03-06,Absent
4456,90,6,2025-01-18,Absent
4457,90,6,2025-03-03,Present
4458,90,6,2025-03-06,Absent
4459,90,6,2025-03-02,Absent
4460,90,6,2025-03-26,Present
4461,90,7,2025-01-24,Present
4462,90,7,2025-01-19,Present
4463,90,7,2025-01-27,Present
4464,90,7,2025-02-04,Present
4465,90,7,2025-01-02,Absent
4466,90,7,2025-01-14,Present
4467,90,7,2025-01-03,Absent
4468,90,7,2025-01-14,Present
4469,90,7,2025-02-03,Present
4470,90,7,2025-03-17,Absent
4471,90,2,2025-01-06,Absent
4472,90,2,2025-01-09,Absent
4473,90,2,2025-03-04,Present
4474,90,2,2025-02-10,Present
4475,90,2,2025-02-17,Absent
4476,90,2,2025-03-29,Present
4477,90,2,2025-03-06,Present
4478,90,2,2025-02-26,Present
4479,90,2,2025-03-05,Absent
4480,90,2,2025-02-24,Absent
4481,90,9,2025-03-11,Absent
4482,90,9,2025-02-21,Present
4483,90,9,2025-02-27,Present
4484,90,9,2025-03-28,Present
4485,90,9,2025-02-04,Present
4486,90,9,2025-01-02,Absent
4487,90,9,2025-01-30,Absent
4488,90,9,2025-02-01,Absent
4489,90,9,2025-03-02,Absent
4490,90,9,2025-03-26,Present
4491,90,10,2025-02-22,Absent
4492,90,10,2025-02-02,Present
4493,90,10,2025-03-22,Present
4494,90,10,2025-02-15,Absent
4495,90,10,2025-03-01,Present
4496,90,10,2025-01-29,Absent
4497,90,10,2025-03-14,Present
4498,90,10,2025-02-09,Absent
4499,90,10,2025-03-27,Present
4500,90,10,2025-03-10,Present
4501,91,3,2025-03-04,Absent
4502,91,3,2025-02-13,Absent
4503,91,3,2025-02-27,Present
4504,91,3,2025-02-14,Absent
4505,91,3,2025-02-19,Present
4506,91,3,2025-03-01,Absent
4507,91,3,2025-02-19,Absent
4508,91,3,2025-03-14,Present
4509,91,3,2025-01-31,Present
4510,91,3,2025-01-03,Absent
4511,91,2,2025-02-09,Present
4512,91,2,2025-02-26,Absent
4513,91,2,2025-01-12,Absent
4514,91,2,2025-01-05,Present
4515,91,2,2025-02-26,Absent
4516,91,2,2025-02-06,Absent
4517,91,2,2025-02-27,Absent
4518,91,2,2025-02-11,Present
4519,91,2,2025-02-14,Present
4520,91,2,2025-01-04,Present
4521,91,6,2025-02-20,Present
4522,91,6,2025-03-18,Absent
4523,91,6,2025-03-20,Present
4524,91,6,2025-03-02,Absent
4525,91,6,2025-02-12,Absent
4526,91,6,2025-01-26,Present
4527,91,6,2025-01-26,Present
4528,91,6,2025-01-01,Absent
4529,91,6,2025-03-20,Absent
4530,91,6,2025-01-01,Absent
4531,91,1,2025-02-08,Absent
4532,91,1,2025-01-17,Absent
4533,91,1,2025-01-21,Present
4534,91,1,2025-02-18,Present
4535,91,1,2025-03-26,Present
4536,91,1,2025-02-02,Absent
4537,91,1,2025-03-05,Present
4538,91,1,2025-03-11,Absent
4539,91,1,2025-02-05,Absent
4540,91,1,2025-01-26,Absent
4541,91,8,2025-02-18,Present
4542,91,8,2025-01-14,Present
4543,91,8,2025-03-25,Absent
4544,91,8,2025-01-08,Absent
4545,91,8,2025-02-11,Present
4546,91,8,2025-03-24,Absent
4547,91,8,2025-03-10,Present
4548,91,8,2025-01-01,Absent
4549,91,8,2025-02-07,Present
4550,91,8,2025-01-16,Present
4551,92,1,2025-01-22,Absent
4552,92,1,2025-03-26,Absent
4553,92,1,2025-02-10,Absent
4554,92,1,2025-01-03,Absent
4555,92,1,2025-01-03,Absent
4556,92,1,2025-03-18,Absent
4557,92,1,2025-03-03,Absent
4558,92,1,2025-01-15,Absent
4559,92,1,2025-02-25,Absent
4560,92,1,2025-03-12,Present
4561,92,7,2025-01-15,Absent
4562,92,7,2025-03-02,Absent
4563,92,7,2025-02-13,Present
4564,92,7,2025-02-13,Absent
4565,92,7,2025-02-23,Present
4566,92,7,2025-01-30,Present
4567,92,7,2025-03-01,Present
4568,92,7,2025-01-27,Present
4569,92,7,2025-01-16,Present
4570,92,7,2025-02-24,Present
4571,92,9,2025-01-20,Present
4572,92,9,2025-02-01,Absent
4573,92,9,2025-03-26,Absent
4574,92,9,2025-01-03,Present
4575,92,9,2025-02-08,Absent
4576,92,9,2025-01-06,Absent
4577,92,9,2025-02-02,Present
4578,92,9,2025-03-30,Absent
4579,92,9,2025-03-19,Present
4580,92,9,2025-02-07,Absent
4581,92,2,2025-03-26,Absent
4582,92,2,2025-01-07,Absent
4583,92,2,2025-02-03,Absent
4584,92,2,2025-01-30,Absent
4585,92,2,2025-01-28,Present
4586,92,2,2025-03-30,Present
4587,92,2,2025-01-17,Present
4588,92,2,2025-01-03,Absent
4589,92,2,2025-02-21,Present
4590,92,2,2025-02-02,Present
4591,92,10,2025-02-27,Absent
4592,92,10,2025-01-26,Present
4593,92,10,2025-01-05,Present
4594,92,10,2025-02-03,Absent
4595,92,10,2025-03-23,Present
4596,92,10,2025-01-22,Present
4597,92,10,2025-02-16,Present
4598,92,10,2025-01-06,Absent
4599,92,10,2025-02-27,Present
4600,92,10,2025-02-14,Present
4601,93,6,2025-02-09,Absent
4602,93,6,2025-03-25,Present
4603,93,6,2025-03-20,Absent
4604,93,6,2025-01-21,Present
4605,93,6,2025-03-04,Absent
4606,93,6,2025-02-16,Present
4607,93,6,2025-02-16,Absent
4608,93,6,2025-03-17,Absent
4609,93,6,2025-02-27,Present
4610,93,6,2025-02-18,Absent
4611,93,7,2025-01-23,Present
4612,93,7,2025-03-11,Present
4613,93,7,2025-03-04,Present
4614,93,7,2025-02-05,Absent
4615,93,7,2025-01-28,Absent
4616,93,7,2025-03-28,Absent
4617,93,7,2025-01-15,Absent
4618,93,7,2025-02-15,Present
4619,93,7,2025-02-04,Absent
4620,93,7,2025-03-13,Present
4621,93,8,2025-03-19,Absent
4622,93,8,2025-03-06,Absent
4623,93,8,2025-03-06,Present
4624,93,8,2025-02-17,Present
4625,93,8,2025-02-06,Present
4626,93,8,2025-01-23,Absent
4627,93,8,2025-03-20,Absent
4628,93,8,2025-03-29,Present
4629,93,8,2025-02-11,Present
4630,93,8,2025-03-27,Absent
4631,93,3,2025-03-10,Present
4632,93,3,2025-02-23,Absent
4633,93,3,2025-03-23,Absent
4634,93,3,2025-03-25,Present
4635,93,3,2025-02-28,Present
4636,93,3,2025-03-19,Absent
4637,93,3,2025-01-16,Present
4638,93,3,2025-02-12,Present
4639,93,3,2025-03-19,Present
4640,93,3,2025-03-06,Present
4641,93,1,2025-01-28,Absent
4642,93,1,2025-03-03,Absent
4643,93,1,2025-01-31,Absent
4644,93,1,2025-01-09,Present
4645,93,1,2025-03-03,Present
4646,93,1,2025-02-04,Absent
4647,93,1,2025-03-30,Absent
4648,93,1,2025-01-26,Absent
4649,93,1,2025-02-22,Absent
4650,93,1,2025-02-18,Present
4651,94,7,2025-03-20,Absent
4652,94,7,2025-02-01,Present
4653,94,7,2025-01-17,Absent
4654,94,7,2025-01-09,Present
4655,94,7,2025-03-01,Absent
4656,94,7,2025-02-18,Absent
4657,94,7,2025-02-03,Absent
4658,94,7,2025-02-14,Absent
4659,94,7,2025-01-01,Absent
4660,94,7,2025-02-01,Absent
4661,94,4,2025-01-09,Present
4662,94,4,2025-01-06,Absent
4663,94,4,2025-03-10,Absent
4664,94,4,2025-01-30,Present
4665,94,4,2025-02-16,Absent
4666,94,4,2025-02-08,Absent
4667,94,4,2025-02-02,Present
4668,94,4,2025-03-13,Present
4669,94,4,2025-03-26,Absent
4670,94,4,2025-02-26,Absent
4671,94,2,2025-02-16,Present
4672,94,2,2025-02-26,Present
4673,94,2,2025-02-11,Absent
4674,94,2,2025-02-27,Present
4675,94,2,2025-01-20,Absent
4676,94,2,2025-02-20,Absent
